152,3DDBDC6E09651BB4820650433635373BDC22AC30D1650D5C73879BC9D5E3A771,20,4.3E8,36,6AD057A259A385193BE6464A1131AB211C5C5E6EB5F150F130304671B5CA9B68
151,05E8D95A7F861F5DCCCC745AC593F89D839137265660A3F023EA1152BD14B4D8,36,2000.0,35,3DDBDC6E09651BB4820650433635373BDC22AC30D1650D5C73879BC9D5E3A771
150,83D39947815A7C865E5611F745A7234024186D8B83946BEAAC59901830ED340D,-1,161000.0,36,05E8D95A7F861F5DCCCC745AC593F89D839137265660A3F023EA1152BD14B4D8
149,51F53EFDD56F37E3197501D3A1AA27BEC7216BDF560C242991C6384F2D545FE3,36,100000.0,-1,83D39947815A7C865E5611F745A7234024186D8B83946BEAAC59901830ED340D
148,FAC9AC5AEEA491702BF3A63AD5AE6A48A0AE3199940598080E2286AF04CE0941,36,50000.0,-1,51F53EFDD56F37E3197501D3A1AA27BEC7216BDF560C242991C6384F2D545FE3
147,FE6BDF10CED7141F82506DB15D9979F527A1477F00F4101B77834937266E0BF7,36,10000.0,-1,FAC9AC5AEEA491702BF3A63AD5AE6A48A0AE3199940598080E2286AF04CE0941
146,249661C495565679206ED136A1D9055D8714A9DAA19942F0E4FD41AC7444021A,36,1000.0,-1,FE6BDF10CED7141F82506DB15D9979F527A1477F00F4101B77834937266E0BF7
145,FF37296D4664659B9680CD3356092A4D48EB9AAD4F0DD46B56065E1C312D16D3,-1,1.0E8,36,249661C495565679206ED136A1D9055D8714A9DAA19942F0E4FD41AC7444021A
144,3ABF4492A436337B10518ED8A3BCD8DD10F61449BF3A7C67EA197098FDAD814D,35,1000.0,36,FF37296D4664659B9680CD3356092A4D48EB9AAD4F0DD46B56065E1C312D16D3
143,81EEEC59861B9DD9E1333F734E79EE3D19E94A637EF9B6F0C8F818C27707C43C,35,100.0,36,3ABF4492A436337B10518ED8A3BCD8DD10F61449BF3A7C67EA197098FDAD814D
142,84E8A37DF216A1D032BF46677601029AC2B55B20AFB9AEF5385564D5A903B9DD,35,10.0,36,81EEEC59861B9DD9E1333F734E79EE3D19E94A637EF9B6F0C8F818C27707C43C
