152,3DDBDC6E09651BB4820650433635373BDC22AC30D1650D5C73879BC9D5E3A771,20,4.3E8,36,6AD057A259A385193BE6464A1131AB211C5C5E6EB5F150F130304671B5CA9B68
151,05E8D95A7F861F5DCCCC745AC593F89D839137265660A3F023EA1152BD14B4D8,36,2000.0,35,3DDBDC6E09651BB4820650433635373BDC22AC30D1650D5C73879BC9D5E3A771
150,83D39947815A7C865E5611F745A7234024186D8B83946BEAAC59901830ED340D,-1,161000.0,36,05E8D95A7F861F5DCCCC745AC593F89D839137265660A3F023EA1152BD14B4D8
149,51F53EFDD56F37E3197501D3A1AA27BEC7216BDF560C242991C6384F2D545FE3,36,100000.0,-1,83D39947815A7C865E5611F745A7234024186D8B83946BEAAC59901830ED340D
148,FAC9AC5AEEA491702BF3A63AD5AE6A48A0AE3199940598080E2286AF04CE0941,36,50000.0,-1,51F53EFDD56F37E3197501D3A1AA27BEC7216BDF560C242991C6384F2D545FE3
147,FE6BDF10CED7141F82506DB15D9979F527A1477F00F4101B77834937266E0BF7,36,10000.0,-1,FAC9AC5AEEA491702BF3A63AD5AE6A48A0AE3199940598080E2286AF04CE0941
146,249661C495565679206ED136A1D9055D8714A9DAA19942F0E4FD41AC7444021A,36,1000.0,-1,FE6BDF10CED7141F82506DB15D9979F527A1477F00F4101B77834937266E0BF7
145,FF37296D4664659B9680CD3356092A4D48EB9AAD4F0DD46B56065E1C312D16D3,-1,1.0E8,36,249661C495565679206ED136A1D9055D8714A9DAA19942F0E4FD41AC7444021A
144,3ABF4492A436337B10518ED8A3BCD8DD10F61449BF3A7C67EA197098FDAD814D,35,1000.0,36,FF37296D4664659B9680CD3356092A4D48EB9AAD4F0DD46B56065E1C312D16D3
143,81EEEC59861B9DD9E1333F734E79EE3D19E94A637EF9B6F0C8F818C27707C43C,35,100.0,36,3ABF4492A436337B10518ED8A3BCD8DD10F61449BF3A7C67EA197098FDAD814D
142,84E8A37DF216A1D032BF46677601029AC2B55B20AFB9AEF5385564D5A903B9DD,35,10.0,36,81EEEC59861B9DD9E1333F734E79EE3D19E94A637EF9B6F0C8F818C27707C43C
141,4FADB040DA0D5E5598F87276FFA4051D365385F79AC8EA051FCFAD3F86A899AE,35,10.0,22,84E8A37DF216A1D032BF46677601029AC2B55B20AFB9AEF5385564D5A903B9DD
140,D7485E3D3A1CF762146FCF9AE17F6462F3434D0F5BF24F47F806529D4501C9FC,35,250000.0,22,4FADB040DA0D5E5598F87276FFA4051D365385F79AC8EA051FCFAD3F86A899AE
139,6E49614B741603A91A75B834DFDC567C1F97F903ADCA9631B2BC6D4C2A46FE51,35,22.0,250000,D7485E3D3A1CF762146FCF9AE17F6462F3434D0F5BF24F47F806529D4501C9FC
138,25584BB632DDE813069058039A9594B8184634D2968F028D4A7F00129F65FE32,35,1000.0,22,6E49614B741603A91A75B834DFDC567C1F97F903ADCA9631B2BC6D4C2A46FE51
137,E3454CC33FD7738C43CDA360BEC33D381831D5297752E2173664740391CDBF66,22,251000.0,35,25584BB632DDE813069058039A9594B8184634D2968F028D4A7F00129F65FE32
136,9875705697D92C7DC7768F01438FF7332DDDF4301451AE3EB6DCA876BC7CC56C,22,10000.0,35,E3454CC33FD7738C43CDA360BEC33D381831D5297752E2173664740391CDBF66
135,3771131B75EE3E19C5E7C6E2D1F8E56F48EFF51070EDD2EE80E843E26A241F8C,-1,10.0,33,9875705697D92C7DC7768F01438FF7332DDDF4301451AE3EB6DCA876BC7CC56C
134,837A93632F694FC4876B7B7AB38E61C20B98F4A863E1A831453F16DA65FEE677,22,10000.0,-1,3771131B75EE3E19C5E7C6E2D1F8E56F48EFF51070EDD2EE80E843E26A241F8C
133,FE55D07FDFB1ECD9ECCB9755D5187351842CB0E12D51268551D90338D90689A0,33,1980.0,32,837A93632F694FC4876B7B7AB38E61C20B98F4A863E1A831453F16DA65FEE677
132,43310A6A7F6C89D1D5B3A84CCD0C1AF0D4DEEFED654444DDEF5B820065F2C45F,33,10000.0,-1,FE55D07FDFB1ECD9ECCB9755D5187351842CB0E12D51268551D90338D90689A0
131,D476A44AD4D1D9538CFE8CB3C380639686AB4DF319F91D77C7D5E1939E6A315A,33,20.0,-1,43310A6A7F6C89D1D5B3A84CCD0C1AF0D4DEEFED654444DDEF5B820065F2C45F
130,9B2A0022B262E2CB503BAA02C297D0309957738C6B16DA3701A6A9A14B1D96B4,-1,10000.0,33,D476A44AD4D1D9538CFE8CB3C380639686AB4DF319F91D77C7D5E1939E6A315A
129,1345E2F7414626DD525AAAC3DEDB401B500500AFA7A093CAD4E2D76EAB5D8DB6,20,100000.0,-1,9B2A0022B262E2CB503BAA02C297D0309957738C6B16DA3701A6A9A14B1D96B4
128,52C83488F659714A21EACC7D3907479713C974D163807A94C389096A3D007851,-1,1000.0,33,1345E2F7414626DD525AAAC3DEDB401B500500AFA7A093CAD4E2D76EAB5D8DB6
127,B01F52663902725591D3B3409BC11D22FD2533073E464CBD359C76793B091E4A,20,1.0E8,27,52C83488F659714A21EACC7D3907479713C974D163807A94C389096A3D007851
